"Resource type","Region","ID","tag:Name","tag:aws:cloudformation:stack-id","tag:aws:cloudformation:logical-id","tag:aws:cloudformation:stack-name","tag:Application owner","tag:Creation Date","tag:cpm backup","tag:Environment ","tag:Business Owner","tag:Create Date","tag:Cost Center Code","tag:Cost center ","tag:HostName","tag:Application team SNow Queue","tag:Application team DL","tag:Environment","tag:Multi-AZ deployement","tag:cost center","tag:PTH IDMD No","tag:Organisation","tag:Environment_Type","tag:Multi AZ deployment","tag:Cost Centre","tag:Snapshot Cleanup","tag:CloudManager","tag:System Description","tag:Application Criticality","tag:Public Accessible","tag:Morpheus Instance Id","tag:Ncode","tag:Allocated storage","tag:OS_Type","tag:IDMD Record","tag:Purpose","tag:Total_Volume_Count","tag:TempShutdown","tag:Environment Tag","tag:IDMD ","tag:Security group","tag:Cluster Name","tag:Instance_ID","tag:Göran Johansson","tag:Database Platform","tag:IDM Request","tag:cpm_policy_name","tag:Tool","tag:Cost_Center","tag:PMO","tag:Project","tag:Morpheus Server Id","tag:Instance Class","tag:Volume_Number","tag:Cost Center","tag:Organization","tag:Application Name","tag:Maintenance window","tag:Email","tag:Creation-Date","tag:Secondary zone - if multi-AZ enabled","tag:Secondary zone - if multi AZ enabled","tag:Requestor Name","tag:Instance class","tag:IDMD No","tag:1scheduler:ec2-startstop","tag:Character set","tag:Expiry Date","tag:InstanceId","tag:Security Patching Group","tag:Security Patching","tag:Hostname","tag:Snapshot_Type","tag:GXP","tag:ASM","tag:Created Date","tag:Morpheus Id","tag:Public accessible","tag:NCode","tag:Subnet group","tag:scheduler:ec2-startstop1","tag:scheduler:ec2-startstop","tag:Development","tag:IDMD","tag:Work Load","tag:Created-Date","tag:description","tag:OSM","tag:Multi-AZ Enabled","tag:Business ower","tag:Subnet Group","tag:Morpheus Tags","tag:Expiry","tag:Created date","tag:workload-type","tag:CreationDate","tag:Cost center","tag:OS","tag:Morpheus Environment","tag:AZ IDM","tag:Cost Code","tag:Parameter group","tag:Service_Type","tag:GxP","tag:AutoStartStop","tag:Status","tag:work-load type","tag:Network","tag:Volume_Type","tag:Applicaton Team DL","tag:DB Instance Class","tag:name","tag:Clarity_Code","tag:Allocated Storage","tag:Project_Name","tag:Project Name","tag:Team Mail ID","tag:Subnets","tag:Multi-AZ Deployment","tag:IDM ID","tag:Security groups","tag:Type","tag:Auto Start/Stop","tag:SR","tag:Backup","tag:Requesting Organization","tag:Organizatoin","tag:Organization Tag","tag:Owner","tag:Maintenace Window","tag:Organization ","tag:Application","tag:Cost code","tag:Volume_ID","tag:Cost Center ","tag:Secirity Groups","tag:cpm_server_id","tag:Version","tag:Parameter Group","tag:Requestor Email","tag:Application Team DL","tag:Application Teams SNOW Queue","tag:WorkingEnvironment","tag:WorkingEnvironmentId","tag:AWS Chargeback N-code","tag:test","tag:cpmsnapshot","tag:elasticbeanstalk:environment-id","tag:elasticbeanstalk:environment-name","tag:USCVAWATLASPD08","tag:Instance ID","tag:Srivdya  Pathasarathy","tag:Decommission","tag:Cost-Center","tag:schedulerec2-startstop","tag:Clarity-Code","tag:Retention_Days","tag:Request","tag:OS Type","tag:Clarity Project ID","tag:AZ Entity","tag:scheduler:ebssnapshot","tag:Bucket Name","tag:Multi-AZ deployment","tag:Costcenter","tag:N Code number for chargebacks","tag:Maintenance Window","tag:IDMD ID","tag:Environmnet","tag:ServiceRequest","tag:Project name","tag:Rotation","tag:screamtest","tag:IDM No","tag:Project code","tag:IMDB No","tag:AZ Business PM","tag:Volume_Id","tag:Multi AZ","tag:Volume for Deletion","tag:Project Number","tag:Request number","tag:CostCenter","tag:NamAZ-US-I&O-Linux-Cloudera-Data-Pre-Prod20-Servere","tag:aws:elasticmapreduce:job-flow-id","tag:aws:elasticmapreduce:instance-group-role","tag:Key Owner","tag:Snapshot_Test","tag:Environment Type","tag:S3 Name","tag:Clarity ID","tag:aws:autoscaling:groupName","tag:Disabled-scheduler:ec2-startstop","tag:Project-Name","tag:Bucket Owner","tag:Retain_Until","tag:Security","tag:Service request","tag: OS","tag:Name-","tag:Group Name"
"EC2 Volume","us-east-1","vol-b6855956","AZ-US-I&O-Windows-Brazil Web DB-Prod","","","","","01/01/2001","","","","","","","","","","Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4101","","","","","","","","","","","","","","","","","USCVWPRDBBR101","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-b7855957","AZ-US-I&O-Windows-Brazil Web DB-Prod","","","","","01/01/2001","","","","","","","","","","Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4101","","","","","","","","","","","","","","","","","USCVWPRDBBR101","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-9d85597d","AZ-US-I&O-Windows-Brazil Web DB-Prod","","","","","01/01/2001","","","","","","","","","","Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4101","","","","","","","","","","","","","","","","","USCVWPRDBBR101","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-76855996","AZ-US-I&O-Windows-Brazil Web DB-Prod","","","","","01/01/2001","","","","","","","","","","Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4101","","","","","","","","","","","","","","","","","USCVWPRDBBR101","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-77855997","AZ-US-I&O-Windows-Brazil Web DB-Prod","","","","","01/01/2001","","","","","","","","","","Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4101","","","","","","","","","","","","","","","","","USCVWPRDBBR101","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-0dfe60c60b52739d0","AZ-US-I&O-Linux-eBI-Insourcing-FTP-Prod02-Server","","","","","01/01/2001","","","","","","","","","","Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614813","","","","","","","","","","","","","","","","","USCVLPRFTP02","","","","","","","","","","","","","","","","","","","","","","","","","","Linux","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-03b7169a6c3ebb7b7","AZ-US-I&O-Linux-eBI-Insourcing-FTP-Prod02-Server","","","","","01/01/2001","","","","","","","","","","Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614813","","","","","","","","","","","","","","","","","USCVLPRFTP02","","","","","","","","","","","","","","","","","","","","","","","","","","Linux","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-0501d856a3e84aebd","AZ-US-I&O-Linux-eBI-Insourcing-FTP-Prod02-Server","","","","","01/01/2001","","","","","","","","","","Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614813","","","","","","","","","","","","","","","","","USCVLPRFTP02","","","","","","","","","","","","","","","","","","","","","","","","","","Linux","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-0a0d501f25b94d735","AZ-US-I&O-Linux-eBI-Insourcing-Proxy-Prod02-Server","","","","","01/01/2001","","","","","","","","","","Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614813","","","","","","","","","","","","","","","","","USCVLPRPSS02","","","","","","","","","","","","","","","","","","","","","","","","","","Linux","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-03edfe0f9732603a6","AZ-US-I&O-Linux-eBI-Insourcing-Proxy-Prod02-Server","","","","","01/01/2001","","","","","","","","","","Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614813","","","","","","","","","","","","","","","","","USCVLPRPSS02","","","","","","","","","","","","","","","","","","","","","","","","","","Linux","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-0f6bd99a4d286fbd7","AZ-US-I&O-Linux-eBI-Insourcing-Proxy-Prod02-Server","","","","","01/01/2001","","","","","","","","","","Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614813","","","","","","","","","","","","","","","","","USCVLPRPSS02","","","","","","","","","","","","","","","","","","","","","","","","","","Linux","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-0bb750edfbbc064de","AZ-US-I&O-Windows-JumpServers-Prd-02","","","","","01/01/2001","","","","","","","","","","Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614813","","","","","","","","","","","","","","","","","USCVWPRJMP02","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-0849842f20277fd6b","AZ-US-I&O-Windows-MATLAB-PP-DB-01","","","","","01/01/2001","","","","","","","","","","PreProd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214593","","","","","","","","","","","","","","","","","USCVWPPMATDB01","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-0ad5fb65a8488c361","AZ-US-I&O-Windows-MATLAB-PP-DB-01","","","","","01/01/2001","","","","","","","","","","PreProd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214593","","","","","","","","","","","","","","","","","USCVWPPMATDB01","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-0814bd709a379e6e2","AZ-US-I&O-Windows-MATLAB-PP-DB-01","","","","","01/01/2001","","","","","","","","","","PreProd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214593","","","","","","","","","","","","","","","","","USCVWPPMATDB01","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-08351f6d83127038b","AZ-US-I&O-Windows-MATLAB-PP-DB-01","","","","","01/01/2001","","","","","","","","","","PreProd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214593","","","","","","","","","","","","","","","","","USCVWPPMATDB01","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-0a4016fd9086b61df","AZ-US-I&O-Windows-MATLAB-PP-DB-01","","","","","01/01/2001","","","","","","","","","","PreProd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214593","","","","","","","","","","","","","","","","","USCVWPPMATDB01","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-034702c1bb1ac1061","AZ-US-I&O-Windows-MATLAB-PP-DB-01","","","","","01/01/2001","","","","","","","","","","PreProd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214593","","","","","","","","","","","","","","","","","USCVWPPMATDB01","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-0d5008b8376f3100e","AZ-US-I&O-Windows-MATLAB-PP-DB-01","","","","","01/01/2001","","","","","","","","","","PreProd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214593","","","","","","","","","","","","","","","","","USCVWPPMATDB01","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-077edf1e4a19850bb","AZ-US-I&O-Windows-BusinessWebHotel-Prd-01","","","","","01/01/2001","","","","","","","","","","Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614813","","","","","","","","","","","","","","","","","USCVWPRBWH01","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EC2 Volume","us-east-1","vol-0fa55c14b236d3ac6","AZ-US-I&O-Windows-BusinessWebHotel-Prd-01","","","","","01/01/2001","","","","","","","","","","Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614813","","","","","","","","","","","","","","","","","USCVWPRBWH01","","","","","","","","","","","","","","","","","","","","","","","","","","Windows","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Default","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
